doc_id,companies
0000086654,vk;вконтакте;яндекс;tj;microsoft;газпромбанк;yota
0000086664,сбер;vk;мастера
0000086670,яндекс;мэйл;лаборатория касперского;ibs
0000086682,mail
0000086689,цифра
0000086698,microsoft
0000086703,яндекс
0000086714,mail;вконтакте
0000086733,яндекс;microsoft
0000086736,контур
0000086743,revolut;комитет
0000086761,ozon
0000086769,макс
0000086776,ozon
0000086778,яндекс;mail;лаборатория касперского;2гис
0000086792,вконтакте
0000086808,яндекс;втб;тинькофф;финам
0000086820,яндекс;авито
0000086822,мастера
0000086833,вконтакте
0000086837,skillbox
0000086848,ozon
0000086853,honor;microsoft
0000086861,яндекс;qiwi;vk;рбк
0000086863,eset
0000086873,вконтакте
0000086875,mail;mail.ru
0000086891,action
0000086895,joom
0000086909,ozon
0000086913,mail;контур
0000086915,яндекс;яндекс.дзен
0000086925,microsoft
0000086926,яндекс;яндекс.услуги
0000086933,яндекс
0000086939,яндекс;втб
0000086942,тинькофф;точка;модульбанк
0000086944,microsoft
0000086946,вконтакте
0000086962,ростелеком
0000086971,яндекс
0000086981,яндекс
0000087001,flowwow
0000087011,яндекс;2гис;циан
0000087025,яндекс;calltouch
0000087026,пик;яндекс
0000087030,яндекс
0000087032,яндекс
0000087033,вконтакте
0000087037,втб;рбк
0000087038,revolut;wise
0000087040,яндекс;kokoc group
0000087046,chatfuel
0000087061,яндекс
0000087073,ингосстрах;тинькофф;контур
0000087083,ozon;digital horizon
0000087084,digital horizon
0000087085,digital horizon
0000087086,digital horizon
0000087111,одноклассники
0000087115,яндекс;ozon;lamoda
0000087118,вконтакте
0000087123,qiwi;контур
0000087125,рбк
0000087129,microsoft
0000087139,microsoft
0000087140,mail;mail.ru
0000087142,точка
0000087146,qiwi
0000087149,яндекс
0000087157,рбк
0000087163,яндекс
0000087165,почта россии;пэк
0000087175,авито
0000087177,intel
0000087178,рбк
0000087187,яндекс
0000087197,mail;мегафон;вконтакте;vk
0000087203,райффайзенбанк
0000087219,яндекс
0000087221,яндекс
0000087230,tj
0000087232,уралсиб;контур
0000087234,тинькофф
0000087239,яндекс
0000087241,mail
0000087243,втб;ростелеком
0000087245,яндекс
0000087260,яндекс
0000087270,яндекс;яндекс.дзен;nimax
0000087286,мегаплан
0000087289,яндекс;вконтакте
0000087291,platforma
0000087308,тинькофф
0000087312,mail;мегафон;vk
0000087326,microsoft
0000087339,тинькофф
0000087354,simple
0000087372,газпромбанк
0000087373,яндекс
0000087380,крок
0000087382,qiwi
0000087386,комитет
0000087398,mail
0000087402,tj
0000087406,selectel
0000087411,selectel;вконтакте
0000087412,макс;точка
0000087413,яндекс
0000087414,notamedia
0000087423,microsoft
0000087429,яндекс
0000087430,metro;ebay
0000087432,intel
0000087454,яндекс
0000087459,flowwow
0000087461,яндекс
0000087473,revolut
0000087477,metacommerce
0000087483,столото
0000087485,aitarget;setters
0000087486,яндекс;яндекс.маркет;simple;microsoft
0000087488,макс
0000087502,яндекс
0000087514,яндекс;мегафон;ivi
0000087523,комитет
0000087540,qiwi;почта россии
0000087548,авито;bright
0000087566,mail;mail.ru;яндекс;яндекс.шеф;ситимобил
0000087576,тинькофф;вконтакте
0000087581,вконтакте
0000087585,яндекс;максимателеком
0000087598,почта россии
0000087600,одноклассники
0000087605,медиалогия
0000087606,artsofte;яндекс
0000087622,яндекс
0000087627,мастера
0000087629,контур
0000087630,calltouch
0000087640,heineken;action
0000087641,mail
0000087646,яндекс;вконтакте
0000087649,яндекс;vk;одноклассники
0000087658,ibs;microsoft;макс;skyeng;лайфхакер;точка;ростелеком
0000087666,комитет
0000087669,авито
0000087673,playgendary
0000087676,яндекс
0000087681,microsoft
0000087692,яндекс
0000087700,heineken;ibs
0000087705,spotify;heineken;microsoft
0000087706,vk
0000087708,рбк
0000087713,spotify
0000087717,вконтакте
0000087734,яндекс
0000087741,яндекс
0000087748,яндекс
0000087784,mail
0000087826,tj;вконтакте
0000087828,точка
0000087840,яндекс;яндекс.дзен
0000087853,revolut;wise
0000087855,яндекс;мегаплан
0000087860,втб;мегафон;ростелеком
0000087883,рбк
0000087889,яндекс
0000087892,вконтакте
0000087896,mail;mail.ru
0000087904,яндекс
0000087918,тинькофф
0000087919,рбк;втб;тинькофф;финам
0000087921,яндекс;вконтакте
0000087938,комитет
0000087941,яндекс
0000087945,тинькофф
0000087948,digital horizon
0000087950,яндекс
0000087958,яндекс
0000087966,комитет
0000087985,okko
0000087999,яндекс
0000088011,яндекс
0000088015,яндекс
0000088017,яндекс
0000088035,яндекс
0000088049,boomstarter
0000088061,яндекс
0000088063,сбер;тинькофф;контур
0000088071,mbm.mos
0000088075,metro
0000088083,яндекс;seowork;яндекс.маркет
0000088085,mail;vk;одноклассники
0000088102,вконтакте
0000088104,microsoft
0000088120,action
0000088133,яндекс
0000088138,яндекс
0000088146,intel
0000088155,уралсиб
0000088175,uniqlo;макс
0000088192,яндекс
0000088198,mail
0000088207,вконтакте
0000088218,яндекс
0000088224,qiwi
0000088240,qiwi;точка
0000088255,яндекс;vk
0000088257,tj
0000088258,сбис;контур
0000088274,microsoft
0000088275,мастера
0000088276,ebay
0000088290,пик
0000088292,одноклассники
0000088295,microsoft;циан
0000088310,сбер;рбк
0000088311,яндекс;qiwi;тинькофф;vk
0000088313,мтс
0000088316,spotify
0000088321,вконтакте
0000088326,яндекс
0000088327,макс;модульбанк;точка
0000088329,яндекс
0000088334,мтс
0000088343,acer
0000088354,яндекс
0000088356,яндекс
0000088368,мтс
0000088396,яндекс;рбк
0000088409,мтс
0000088418,яндекс;mail;lamoda
0000088429,яндекс
0000088434,вконтакте;vk
0000088437,action
0000088442,microsoft
0000088447,wise;microsoft
0000088452,mail;втб;ростелеком
0000088454,яндекс
0000088456,tj
0000088463,revolut
0000088466,intel
0000088467,авито;bright
0000088474,яндекс;вконтакте
0000088486,газпромбанк
0000088493,самокат;azur games;ситимобил
0000088498,тинькофф
0000088503,инвитро
0000088515,втб;тинькофф
0000088517,яндекс;яндекс.дзен
0000088519,qiwi
0000088531,яндекс
0000088532,ebay
0000088533,тинькофф
0000088545,kauri
0000088546,microsoft
0000088557,mail
0000088560,вконтакте
0000088564,крок;vk
0000088565,комитет
0000088581,selectel;тинькофф
0000088586,втб
0000088589,mail;skillbox
0000088599,action
0000088606,точка
0000088612,вконтакте;мтс
0000088613,яндекс
0000088625,mail;skillbox;контур
0000088646,mail
0000088663,bright
0000088667,яндекс
0000088671,яндекс;вконтакте
0000088682,ростелеком
0000088683,microsoft
0000088696,яндекс;mail;фоксфорд;ozon
0000088707,тинькофф
0000088708,сбер
0000088715,крок
0000088731,spotify
0000088736,яндекс
0000088738,тинькофф
0000088750,макс
0000088759,авито
0000088780,spotify;mail
0000088799,яндекс
0000088805,яндекс;mail;крок
0000088810,microsoft
0000088821,waves
0000088833,столото
0000088848,тинькофф
0000088900,циан
0000088905,яндекс
0000088906,яндекс
0000088908,яндекс
0000088917,luxoft
0000088918,тинькофф
0000088921,яндекс
0000088925,lingualeo
0000088926,metacommerce;почта россии
0000088927,metacommerce;почта россии
0000088932,qiwi;точка
0000088935,битрикс24
0000088938,столото
0000088943,ростелеком
0000088944,лаборатория касперского
0000088945,втб
0000088948,playgendary
0000088952,ozon
0000088956,тинькофф
0000088964,столото;тнт
0000088968,яндекс
0000088973,mail
0000088975,яндекс;lamoda
0000088982,яндекс;mail;точка
0000088992,apalon
0000089011,втб
0000089032,втб;контур
0000089039,timepad
0000089046,playgendary;coub
0000089048,яндекс;вконтакте
0000089053,авито
0000089054,badoo
0000089062,макс
0000089094,яндекс;mail;mail.ru
0000089095,yota;gett;контур
0000089114,яндекс
0000089125,втб
0000089126,мтс
0000089128,яндекс
0000089134,tj
0000089143,макс
0000089144,startup lab
0000089149,макс
0000089159,яндекс
0000089160,mail
0000089167,яндекс
0000089174,яндекс
0000089176,почта россии
0000089177,tj
0000089179,тинькофф
0000089183,почта россии
0000089193,точка;lamoda
0000089209,tj
0000089212,skillbox;admitad;skyeng
0000089214,яндекс;яндекс.дзен
0000089220,ozon
0000089221,microsoft
0000089223,tj;райффайзенбанк;почта банк;тинькофф;markswebb
0000089245,яндекс
0000089246,mail;mail.ru;мегафон;vk
0000089251,okko
0000089254,microsoft
0000089261,mail;ozon;яндекс;мегафон;почта россии;мтс
0000089262,kwork
0000089266,tj;mail;комитет
0000089279,яндекс;тинькофф
0000089298,intel
0000089308,яндекс
0000089326,яндекс
0000089332,яндекс
0000089347,циан
0000089351,skyeng
0000089363,joom;ozon;lamoda
0000089364,kwork
0000089368,тнт
0000089370,intel
0000089374,яндекс;почта россии;badoo;почтовые технологии
0000089376,тинькофф
0000089378,мтс
0000089385,яндекс
0000089398,spotify
0000089399,рбк
0000089402,mail
0000089410,microsoft
0000089415,intel;авито;spotify;skyeng
0000089417,яндекс;comagic
0000089424,уралсиб
0000089425,яндекс;яндекс.маркет;bright
0000089433,яндекс;spotify;vk
0000089440,мтс
0000089446,яндекс
0000089452,ozon
0000089458,тинькофф
0000089461,сбер
0000089464,microsoft
0000089466,bright
0000089468,рбк
0000089473,яндекс
0000089474,вконтакте
0000089477,яндекс
0000089482,сбер
0000089485,яндекс
0000089486,яндекс;вконтакте
0000089489,спортмастер
0000089490,яндекс
0000089499,одноклассники
0000089503,lamoda
0000089505,вконтакте
0000089513,яндекс;тинькофф
0000089532,рбк
0000089546,didi;microsoft
0000089556,mail;тинькофф
0000089570,яндекс
0000089578,вконтакте
0000089580,яндекс;яндекс.лавка
0000089609,vk;action
0000089612,яндекс;qiwi;тинькофф
0000089623,яндекс
0000089625,тинькофф
0000089639,action
0000089644,2гис
0000089651,яндекс;яндекс.драйв
0000089653,яндекс;вконтакте;альфа-банк
0000089661,intel;microsoft;мтс
0000089667,mail
0000089678,вконтакте
